entry,gid,monumentna,descriptio,location,district,state,asicircle,photo,mon_num,pb_name,lat,long
1343,10937,KOS MINAR,KOS MINAR,Khanpura,Ajmer,Rajasthan,Jodhpur Circle,JDHRJ020.JPG,JDHRJ020,JDH_020,26.587642300985905,74.72503580797274
1344,10938,MAHAL BADSHAHI,MAHAL BADSHAHI,Pushkar,Ajmer,Rajasthan,Jodhpur Circle,JDHRJ021.JPG,JDHRJ021,JDH_021,26.48465555555549,74.5544861111111
1345,10939,BRAHMA TEMPLE,BRAHMA TEMPLE,Pushkar,Ajmer,Rajasthan,Jodhpur Circle,JDHRJ022.JPG,JDHRJ022,JDH_022,26.487327777777693,74.5488777777777
1346,10940,SIVA TEMPLE AND RUINS,SIVA TEMPLE AND RUINS,Arthuna,Banswara,Rajasthan,Jodhpur Circle,JDHRJ023.JPG,JDHRJ023,,23.493122222222212,74.1002944444444
1347,10941,ANCIENT REMAINS,ANCIENT REMAINS,Vithal Deva,Banswara,Rajasthan,Jodhpur Circle,JDHRJ024.JPG,JDHRJ024,,23.487044444444393,74.3365111111111
1348,10942,BHANDASAR JAIN TEMPLE,BHANDASAR JAIN TEMPLE,Bikaner,Bikaner,Rajasthan,Jodhpur Circle,JDHRJ025.JPG,JDHRJ025,,28.0047,73.3006555555555
1349,10943,JAIN TEMPLE OF SUSANI GODDESS,JAIN TEMPLE OF SUSANI GODDESS,Morkhana,Bikaner,Rajasthan,Jodhpur Circle,JDHRJ026.JPG,JDHRJ026,,27.750924999999995,73.5405888888888
1350,10947,TEMPLE OF ASHTAMATA,TEMPLE OF ASHTAMATA,Badoli,CHITTAURGARH,Rajasthan,Jodhpur Circle,JDHRJ030.JPG,JDHRJ030,,24.958055555555518,75.5936111111111
1351,10948,TEMPLE OF GANESH,TEMPLE OF GANESH,Badoli,CHITTAURGARH,Rajasthan,Jodhpur Circle,JDHRJ031.JPG,JDHRJ031,,24.958055555555518,75.5936111111111
1352,10949,TEMPLE OF SESHASHAYAN,TEMPLE OF SESHASHAYAN,Badoli,CHITTAURGARH,Rajasthan,Jodhpur Circle,JDHRJ032.JPG,JDHRJ032,,24.958055555555518,75.5936111111111
1353,10950,TEMPLE OF SHIVA AND KUND,TEMPLE OF SHIVA AND KUND,Badoli,CHITTAURGARH,Rajasthan,Jodhpur Circle,JDHRJ033.JPG,JDHRJ033,,24.958055555555518,75.5936111111111
1354,10951,TEMPLE OF TRIMURTI,TEMPLE OF TRIMURTI,Badoli,CHITTAURGARH,Rajasthan,Jodhpur Circle,JDHRJ034.JPG,JDHRJ034,,24.958055555555518,75.5936111111111
1355,10952,TEMPLE OF VAMANAVATAR,TEMPLE OF VAMANAVATAR,Badoli,CHITTAURGARH,Rajasthan,Jodhpur Circle,JDHRJ035.JPG,JDHRJ035,,24.958055555555518,75.5936111111111
1356,10953,FORT  AS A WHOLE,FORT  AS A WHOLE,Chittaurgarh,CHITTAURGARH,Rajasthan,Jodhpur Circle,JDHRJ036.JPG,JDHRJ036,JDH_036,24.887222222222178,74.6469444444444
1357,10954,MENAL (MAHANAL) TEMPLES AND MATH,MENAL (MAHANAL) TEMPLES AND MATH,Menal,CHITTAURGARH,Rajasthan,Jodhpur Circle,JDHRJ037.JPG,JDHRJ037,,25.09307777777768,75.1722333333333
1358,10955,ANCIENT SITE AND REMAINS,ANCIENT SITE AND REMAINS,Nagari,CHITTAURGARH,Rajasthan,Jodhpur Circle,JDHRJ038.JPG,JDHRJ038,JDH_038,24.971005555555507,74.6805333333333
1359,10956,HATHIWADA ENCLOSURE WITH INSCRIPTION,HATHIWADA ENCLOSURE WITH INSCRIPTION,Nagari,CHITTAURGARH,Rajasthan,Jodhpur Circle,JDHRJ039.JPG,JDHRJ039,JDH_039,24.975674999999995,74.6887777777777
1360,10957,ARCHAEOLOGICAL SITES AND REMAINS,ARCHAEOLOGICAL SITES AND REMAINS,NILODH/JEORA,CHITTAURGARH,Rajasthan,Jodhpur Circle,JDHRJ040.JPG,JDHRJ040,,24.738147222222196,74.1200194444444
1361,10958,JAIN TEMPLE INSCRIPTION,JAIN TEMPLE INSCRIPTION,BARODA,DUNGARPUR,Rajasthan,Jodhpur Circle,JDHRJ041.JPG,JDHRJ041,,23.903502777777703,74.0560333333333
1362,10959,SOMNATH TEMPLE,SOMNATH TEMPLE,DEV SOMNATH,DUNGARPUR,Rajasthan,Jodhpur Circle,JDHRJ042.JPG,JDHRJ042,JDH_042,23.9406083333333,73.861475
1363,10960,ANCIENT MOUND,ANCIENT MOUND,BAROR,GANGANAGAR,Rajasthan,Jodhpur Circle,JDHRJ043.JPG,JDHRJ043,,29.168611111111105,73.3136111111111
1364,10961,ANCIENT MOUNDS,ANCIENT MOUNDS,BHANNERTHERI,GANGANAGAR,Rajasthan,Jodhpur Circle,JDHRJ044.JPG,JDHRJ044,,29.360277777777682,73.9247222222222
1365,10962,ANCIENT MOUNDS,ANCIENT MOUNDS,BINJOR,GANGANAGAR,Rajasthan,Jodhpur Circle,JDHRJ045.JPG,JDHRJ045,,29.22360833333329,73.1274805555555
1366,10963,ANCIENT MOUND,ANCIENT MOUND,CHAK 86,GANGANAGAR,Rajasthan,Jodhpur Circle,JDHRJ046.JPG,JDHRJ046,,29.238463888888802,73.2331916666666
1367,10964,ANCIENT MOUNDS,ANCIENT MOUNDS,RANG MAHAL,GANGANAGAR,Rajasthan,Jodhpur Circle,JDHRJ048.JPG,JDHRJ048,,29.3438888888888,73.9561111111111
1368,10965,ANCIENT MOUND,ANCIENT MOUND,TARKHANWALA,GANGANAGAR,Rajasthan,Jodhpur Circle,JDHRJ049.JPG,JDHRJ049,,29.23777777777771,73.2230555555555
1369,10966,ANCIENT MOUNDS,ANCIENT MOUNDS,BADOPAL,HANUMANGARH,Rajasthan,Jodhpur Circle,JDHRJ050.JPG,JDHRJ050,,29.3736194444444,74.0683194444444
1370,10967,ANCIENT MOUNDS,ANCIENT MOUNDS,BHADRAKALI,HANUMANGARH,Rajasthan,Jodhpur Circle,JDHRJ051.JPG,JDHRJ051,,29.600305555555508,74.3841333333333
1371,8942,Two Stone Pillars,Two Stone Pillars,,Maldah,West Bengal,Kolkata Circle,,KOLWB092,,24.909611111111104,88.13337777777778
1372,10918,ADHAI DIN-KA-JHONPRA,ADHAI DIN-KA-JHONPRA,Ajmer,Ajmer,Rajasthan,Jodhpur Circle,JDHRJ001.JPG,JDHRJ001,JDH_001,26.4551666666666,74.6250333333333
1373,10919,BADSHAHI HAVELI,BADSHAHI HAVELI,Ajmer,Ajmer,Rajasthan,Jodhpur Circle,JDHRJ002.JPG,JDHRJ002,JDH_002,26.4613333333333,74.6311138888888
1374,10920,DELHI GATE,DELHI GATE,Ajmer,Ajmer,Rajasthan,Jodhpur Circle,JDHRJ003.JPG,JDHRJ003,JDH_003,26.4621472222222,74.627675
1375,10921,GATEWAY OF TARAGARH HILL,GATEWAY OF TARAGARH HILL,Ajmer,Ajmer,Rajasthan,Jodhpur Circle,JDHRJ004.JPG,JDHRJ004,JDH_004,26.443597222222195,74.6166861111111
1376,10922,MARBLE PAVILIONS AND BALUSTRADE ON THE ANASAGAR BUND,MARBLE PAVILIONS AND BALUSTRADE ON THE ANASAGAR BUND,Ajmer,Ajmer,Rajasthan,Jodhpur Circle,JDHRJ005.JPG,JDHRJ005,JDH_005,26.46976944444438,74.6304111111111
1377,10923,SAHELI BAZAR BUILDINGS IN DAULAT BAGH,SAHELI BAZAR BUILDINGS IN DAULAT BAGH,Ajmer,Ajmer,Rajasthan,Jodhpur Circle,JDHRJ006.JPG,JDHRJ006,,26.4698722222222,74.6321916666666
1378,14272,Ashoka column,Ashoka column,Rampurwa,West Champaran,Bihar,Patna Circle,PATBR012.jpg,PATBR012,,27.26992988586425,84.49948120117188
1379,14273,Ruined fortress,Ruined fortress,Chankigarh,West Champaran,Bihar,Patna Circle,PATBR006.jpg,PATBR006,,27.137969970703132,84.42269897460938
1380,14274,Ashokan column,Ashokan column,Lauriya Nandangarh,West Champaran,Bihar,Patna Circle,PATBR013.jpg,PATBR013,,26.998449325561523,84.40846252441406
1381,14275,Vedic burial mound,Vedic burial mound,Lauriya nandangarh,West Champaran,Bihar,Patna Circle,PATBR008.jpg,PATBR008a,,26.997303009033203,84.40891265869142
1382,14276,Vedic burial mound,Vedic burial mound,Lauriya nandangarh,West Champaran,Bihar,Patna Circle,PATBR008.jpg,PATBR008b,,26.997266769409187,84.40750885009766
1383,14277,Vedic burial mound,Vedic burial mound,Lauriya nandangarh,West Champaran,Bihar,Patna Circle,PATBR008.jpg,PATBR008c,,26.9971981048584,84.40602111816406
1384,14278,Vedic burial mound,Vedic burial mound,Lauriya nandangarh,West Champaran,Bihar,Patna Circle,PATBR008.jpg,PATBR008d,,26.99708175659181,84.40473937988283
1385,14279,Vedic burial mound,Vedic burial mound,Lauriya nandangarh,West Champaran,Bihar,Patna Circle,PATBR008.jpg,PATBR008e,,26.99701499938964,84.40335083007812
1386,14280,Vedic burial mound,Vedic burial mound,Lauriya nandangarh,West Champaran,Bihar,Patna Circle,PATBR008.jpg,PATBR008f,,26.99829292297362,84.40083312988281
1387,14281,Vedic burial mound,Vedic burial mound,Lauriya nandangarh,West Champaran,Bihar,Patna Circle,PATBR008.jpg,PATBR008g,,26.997533798217773,84.40084838867188
1388,12428,Megalithic cists and cairns,Megalithic cists and cairns,Anur,Kanchipuram,Tamil Nadu,Chennai Circle,CHETN011.JPG,CHETN011B,CHE_011B,12.587980984000069,79.97442183500004
1389,12429,Megalithic cists and cairns,Megalithic cists and cairns,Anur,Kanchipuram,Tamil Nadu,Chennai Circle,CHETN011.JPG,CHETN011A,CHE_011A,12.589099155000042,79.97182368400007
1390,12430,Megalithic cists and cairns,Megalithic cists and cairns,Atcharavakkam,Kanchipuram,Tamil Nadu,Chennai Circle,CHETN013.JPG,CHETN013,CHE_013,12.673086248000061,80.12384730400004
1391,12431,Megalithic cists and cairns,Megalithic cists and cairns,Agaram,Kanchipuram,Tamil Nadu,Chennai Circle,CHETN007.JPG,CHETN007,CHE_007,12.669737904000044,80.12240735900008
1392,12367,Megalithic cists and cairns,Megalithic cists and cairns,Maganiyam,Kanchipuram,Tamil Nadu,Chennai Circle,CHETN039.JPG,CHETN039,CHE_039,12.917057165000074,80.00868844600006
1393,12368,Megalithic cists and cairns,Megalithic cists and cairns,Pottur,Tiruvallur,Tamil Nadu,Chennai Circle,CHETN140.JPG,CHETN140B,CHE_140B,13.161033875000044,80.15992710800003
1394,12369,Megalithic cists and cairns,Megalithic cists and cairns,Pottur,Tiruvallur,Tamil Nadu,Chennai Circle,CHETN140.JPG,CHETN140A,CHE_140A,13.155022934000044,80.15700561500006
1395,12370,Megalithic cists and cairns,Megalithic cists and cairns,Amirthamangalam,Tiruvallur,Tamil Nadu,Chennai Circle,CHETN131.JPG,CHETN131,CHE_131,13.393593375000023,80.05597516700004
1396,12371,Megalithic cists and cairns,Megalithic cists and cairns,Panchali,Tiruvallur,Tamil Nadu,Chennai Circle,CHETN137.JPG,CHETN137,CHE_137,13.400451105000059,80.00494879300004
1397,12372,Megalithic cists and cairns with bounding stone circles.,Megalithic cists and cairns with bounding stone circles.,Vanmalli,Tiruvallur,Tamil Nadu,Chennai Circle,CHETN146.JPG,CHETN146,CHE_146,13.42074660000003,80.03294486400006
1398,12373,Cairn site,Cairn site,Sengarai,Tiruvallur,Tamil Nadu,Chennai Circle,CHETN142.JPG,CHETN142,CHE_142,13.336347595000063,79.97776148900005
1399,12374,Megalithic cists,Megalithic cists,Tellur,Tiruvannamalai,Tamil Nadu,Chennai Circle,CHETN150.JPG,CHETN150,CHE_150,12.541787171000067,79.57334000700007
1400,12375,Megalithic cists,Megalithic cists,Tetturai,Tiruvannamalai,Tamil Nadu,Chennai Circle,CHETN151.JPG,CHETN151,CHE_151,12.62497969900005,79.63786205000008
1401,12376,Megalithic cists,Megalithic cists,Venkunnam,Tiruvannamalai,Tamil Nadu,Chennai Circle,CHETN152.JPG,CHETN152B,CHE_152B,12.528314982000026,79.58152250200004
1402,12377,Megalithic cists,Megalithic cists,Venkunnam,Tiruvannamalai,Tamil Nadu,Chennai Circle,CHETN152.JPG,CHETN152A,CHE_152A,12.528725700000052,79.58375335300008
1403,12378,"Fortress comprising hill and fort on the Rajagiri, the inner fort and the Lower fort and the lines of fortifications connecting the Rajagiri, Krishnagiri and chakkilidurg (ormes St. George’s mountain) hill","Fortress comprising hill and fort on the Rajagiri, the inner fort and the Lower fort and the lines of fortifications connecting the Rajagiri, Krishnagiri and chakkilidurg (ormes St. George’s mountain) hill",Gingee,Villupuram,Tamil Nadu,Chennai Circle,CHETN351.JPG,CHETN351,CHE_351,12.246173873730342,79.39697277297013
1404,12379,"In the minor and lower fort(a) (i) Inner fort, Venugopala temple called “Bajanai Kudam” with large polished slap and five carved figures in three panels, a granary, a gymnasium, Kalyana Mahal   (ii)   Stables and barracks, the remains of Mahabut Khan","In the minor and lower fort(a) (i) Inner fort, Venugopala temple called “Bajanai Kudam” with large polished slap and five carved figures in three panels, a granary, a gymnasium, Kalyana Mahal   (ii)   Stables and barracks, the remains of Mahabut Khan",Gingee,Villupuram,Tamil Nadu,Chennai Circle,CHETN352.JPG,CHETN352,CHE_351,12.250222907000023,79.39890935900007
1405,12380,Old Jail near Pondicherry gate and two Persian inscriptions on the outer face of the last two bastions in the South of the eastern wall of the inner fort,Old Jail near Pondicherry gate and two Persian inscriptions on the outer face of the last two bastions in the South of the eastern wall of the inner fort,Gingee,Villupuram,Tamil Nadu,Chennai Circle,CHETN353.JPG,CHETN353,CHE_351,12.248947250000072,79.40509035900004
1406,13710,Pigeon House,Pigeon House,Fatehpur Sikri,Agra,Uttar Pradesh,Agra Circle,,AGRUP045_70,179,27.096991666600005,77.664802777
1407,12381,"Saad-at-Alla Khan’s mosque with Persian inscriptions,on Pondicherry gate (A.D. 1713)","Saad-at-Alla Khan’s mosque with Persian inscriptions,on Pondicherry gate (A.D. 1713)",Gingee,Villupuram,Tamil Nadu,Chennai Circle,CHETN354.JPG,CHETN354,CHE_351,12.249727733000057,79.40219676200007
1408,12382,"Two granaries, a magazine, flagstaff, Ranganatha, temple, Kamalakanniamman temple and the sacrificial slab in front of it, a big cannon, a treasury and the audiance hall on the Rajagiri","Two granaries, a magazine, flagstaff, Ranganatha, temple, Kamalakanniamman temple and the sacrificial slab in front of it, a big cannon, a treasury and the audiance hall on the Rajagiri",Gingee,Villupuram,Tamil Nadu,Chennai Circle,CHETN355.JPG,CHETN355,CHE_351,12.249378972000045,79.39468869500007
1409,12383,"Two granaries, well for storing ghee,, well for storing oil, two temples and an audience chamber on the Krishnagiri","Two granaries, well for storing ghee,, well for storing oil, two temples and an audience chamber on the Krishnagiri",Gingee,Villupuram,Tamil Nadu,Chennai Circle,CHETN356.JPG,CHETN356,CHE_356,12.25930762800003,79.40638134700004
1410,14282,Vadic burial mound,Vadic burial mound,Pakri,West Champaran,Bihar,Patna Circle,PATBR011.jpg,PATBR011,,26.997865676879883,84.40003967285156
1411,14283,Vedic burial mound,Vedic burial mound,Lauriya nandangarh,West Champaran,Bihar,Patna Circle,PATBR008.jpg,PATBR008h,,26.995147705078125,84.40060424804688
1412,12384,"Venkataramana Temple with inscriptions in Tamil, Prisoner’s well","Venkataramana Temple with inscriptions in Tamil, Prisoner’s well",Gingee,Villupuram,Tamil Nadu,Chennai Circle,CHETN357.JPG,CHETN357,CHE_351,12.247033792000025,79.40314729500005
1413,12385,"Twentyfour Jain figures in two rows, a standing nude figure, two fragments of a sitting figure and two inscriptions on Tirunathankannu","Twentyfour Jain figures in two rows, a standing nude figure, two fragments of a sitting figure and two inscriptions on Tirunathankannu",Sirukadambur,Villupuram,Tamil Nadu,Chennai Circle,CHETN359.JPG,CHETN359,CHE_359,12.272091198000055,79.40671669200003
1414,12386,Sugriverswara Temple and Tank,Sugriverswara Temple and Tank,Sirkar Peria Palayam,Erode,Tamil Nadu,Chennai Circle,CHETN183.JPG,CHETN183,CHE_183,11.133787974000015,77.39911509700005
1415,12387,Sri Mukteswara Temple,Sri Mukteswara Temple,Kanchipuram,Kanchipuram,Tamil Nadu,Chennai Circle,CHETN186.JPG,CHETN186,CHE_186,12.838846475000025,79.70771667500003
1416,12388,Large  Siva Temple,Large  Siva Temple,Madavilagam,Kanchipuram,Tamil Nadu,Chennai Circle,CHETN192.JPG,CHETN192,CHE_192,12.852630765000072,79.85342002800007
1417,12389,Munkudimi Eswaran Temple,Munkudimi Eswaran Temple,Kalathur,Kanchipuram,Tamil Nadu,Chennai Circle,CHETN231.JPG,CHETN231,CHE_231,12.617554680000069,79.98042943900003
1418,12390,Orikkal Mantapam,Orikkal Mantapam,Tirukalikundrum,Kanchipuram,Tamil Nadu,Chennai Circle,CHETN229.JPG,CHETN229,CHE_229,12.609341657000073,80.05943173400004
1419,12391,Old Temple with apsidal Gopuram,Old Temple with apsidal Gopuram,Manimangalam,Kanchipuram,Tamil Nadu,Chennai Circle,CHETN236.JPG,CHETN236,CHE_236,12.91555883500007,80.04348665100008
1420,12392,Sri Dhanupuriswara Temple,Sri Dhanupuriswara Temple,Madambakkam,Kanchipuram,Tamil Nadu,Chennai Circle,CHETN239.JPG,CHETN239,CHE_239,12.898561822000048,80.16020659400004
1421,12393,"Stone circles, Prehistoric burials, slabs Jain Tirthankara idol and relics of the old Jain temple","Stone circles, Prehistoric burials, slabs Jain Tirthankara idol and relics of the old Jain temple",Melur,Pudukkottai,Tamil Nadu,Chennai Circle,CHETN270.JPG,CHETN270,CHE_270,10.455610759000024,78.77396207100008
1422,12394,Choliswara Udayar Temple,Choliswara Udayar Temple,Tiruppur,Pudukkottai,Tamil Nadu,Chennai Circle,CHETN289.JPG,CHETN289,CHE_289,10.556290616000055,78.84749849400004
1423,12395,Jain image in water spread of Pudukkulam,Jain image in water spread of Pudukkulam,Tiruppur,Pudukkottai,Tamil Nadu,Chennai Circle,CHETN290.JPG,CHETN290,CHE_290,10.554918967000049,78.84548554800006
1424,12332,Mucukundeswara temple and the tank in front of it.,Mucukundeswara temple and the tank in front of it.,Kodumbalur,Pudukkottai,Tamil Nadu,Chennai Circle,CHETN250.JPG,CHETN250,CHE_250,10.544508275000055,78.51209587200003
1425,12333,Siva and Pillaiyar temples,Siva and Pillaiyar temples,Mangudi,Pudukkottai,Tamil Nadu,Chennai Circle,CHETN268.JPG,CHETN268,CHE_268,10.425083249000068,78.72866758100008
1426,12334,Idols in the southern bund of Teppakulam urani,Idols in the southern bund of Teppakulam urani,Madarapatti,Pudukkottai,Tamil Nadu,Chennai Circle,CHETN263.JPG,CHETN263,CHE_263,10.535741746000042,78.52876912800008
1427,12188,Somanatha Temple,Somanatha Temple,Melpadi,Vellore,Tamil Nadu,Chennai Circle,CHETN343.JPG,CHETN343,CHE_343,13.06522400600005,79.28405724500004
1428,12335,Megalithic cists and cairns,Megalithic cists and cairns,Neyveli,Tiruvallur,Tamil Nadu,Chennai Circle,CHETN134.JPG,CHETN134,CHE_134,13.20562420400006,79.89315496600005
1429,12336,Jain image and the inscription to the south of it on the summit of the sadayapparai,Jain image and the inscription to the south of it on the summit of the sadayapparai,Nathampannai,Pudukkottai,Tamil Nadu,Chennai Circle,CHETN320.JPG,CHETN320,CHE_320,10.388638714000024,78.79309483200007
1430,12337,Jain tirthankara image and inscribed stone slab,Jain tirthankara image and inscribed stone slab,Valavampatti,Pudukkottai,Tamil Nadu,Chennai Circle,CHETN324.JPG,CHETN324A,CHE_324A,10.562518871000066,78.99368012300005
1431,12338,Rock cut caves,Rock cut caves,Narasamangalam,Tiruvannamalai,Tamil Nadu,Chennai Circle,CHETN328.JPG,CHETN328,CHE_328,12.740609019000033,79.66547151800006
1432,12339,"Rock cut caves, sculptures and inscriptions","Rock cut caves, sculptures and inscriptions",Mamandur,Tiruvannamalai,Tamil Nadu,Chennai Circle,CHETN327.JPG,CHETN327,CHE_327,12.744840985000053,79.66503933500007
1433,12340,Rock cut Temples and sculptures,Rock cut Temples and sculptures,Siyamangalam,Tiruvannamalai,Tamil Nadu,Chennai Circle,CHETN331.JPG,CHETN331,CHE_331,12.431102132000035,79.46570535000006
1434,12341,Vinnamparai rock containing Pallava inscriptions,Vinnamparai rock containing Pallava inscriptions,Thondur,Villupuram,Tamil Nadu,Chennai Circle,CHETN368.JPG,CHETN368,CHE_368,12.356379918000073,79.47825640400004
1435,12342,Talagiriswara Temple and a Cave containing an image of Durga and Pallava inscriptions together with adjacent-land,Talagiriswara Temple and a Cave containing an image of Durga and Pallava inscriptions together with adjacent-land,Panamalai,Villupuram,Tamil Nadu,Chennai Circle,CHETN362.JPG,CHETN362,CHE_362,12.104116344000033,79.37858312100008
1436,12343,Pallava Rock-cut shrine,Pallava Rock-cut shrine,Kilmavilangai,Villupuram,Tamil Nadu,Chennai Circle,CHETN367.JPG,CHETN367,CHE_367,12.322999586000037,79.60567663600006
1437,12344,Rock cut Pallava Temple,Rock cut Pallava Temple,Mandagapattu,Villupuram,Tamil Nadu,Chennai Circle,CHETN361.JPG,CHETN361,CHE_361,12.107556829000032,79.45661996700005
1438,12345,Natural caverns known as Virapakshi  Guhai  and skandashram and path leading from Ramanashram,Natural caverns known as Virapakshi  Guhai  and skandashram and path leading from Ramanashram,Tiruvannamalai,Tiruvannamalai,Tamil Nadu,Chennai Circle,CHETN333.JPG,CHETN333,CHE_333,12.23452401000003,79.06067332000003
1439,12346,Megalithic cists and cairns,Megalithic cists and cairns,Kottamedu,Kanchipuram,Tamil Nadu,Chennai Circle,CHETN033.JPG,CHETN033,CHE_033,12.713391471000023,80.11481757200005
1440,12347,Group of cairns and cists,Group of cairns and cists,Sembakkam,Kanchipuram,Tamil Nadu,Chennai Circle,CHETN075.JPG,CHETN075,CHE_075,12.711348880000074,80.11871531100007
1441,12348,Megalithic cists and cairns,Megalithic cists and cairns,Mailai,Kanchipuram,Tamil Nadu,Chennai Circle,CHETN040.JPG,CHETN040,CHE_040,12.706487683000034,80.11524206100006
1442,12349,Megalithic cists and cairns with stone circles,Megalithic cists and cairns with stone circles,Edakunram,Kanchipuram,Tamil Nadu,Chennai Circle,CHETN016.JPG,CHETN016,CHE_016,12.69845112300004,80.10899238900004
1443,12350,Megalithic cists and cairns,Megalithic cists and cairns,Pundi,Kanchipuram,Tamil Nadu,Chennai Circle,CHETN069.JPG,CHETN069,CHE_069,12.693113119000017,80.10692560600006
1444,12351,Megalithic cists and cairns,Megalithic cists and cairns,Madayathur,Kanchipuram,Tamil Nadu,Chennai Circle,CHETN038.JPG,CHETN038,CHE_038,12.69774298646361,80.15455681540824
1445,12352,Megalithic cists and cairns with stone circles,Megalithic cists and cairns with stone circles,Rayalpattu,Kanchipuram,Tamil Nadu,Chennai Circle,CHETN071.JPG,CHETN071,CHE_071,12.694750402000068,80.08976376700008
1446,12353,Megalithic cists and cairns,Megalithic cists and cairns,Sirukunram,Kanchipuram,Tamil Nadu,Chennai Circle,CHETN081.JPG,CHETN081,CHE_081,12.731931355000029,80.08985130100007
1447,12354,Group of cairns,Group of cairns,Tiruneermalai,Kanchipuram,Tamil Nadu,Chennai Circle,CHETN086.JPG,CHETN086,CHE_086,12.948150817000055,80.12841331500005
1448,12355,Megalithic grave yard,Megalithic grave yard,Tiruvadisulam,Kanchipuram,Tamil Nadu,Chennai Circle,CHETN090.JPG,CHETN090,CHE_090,12.695064174000038,80.02777782800007
1449,12356,Dolmen intact,Dolmen intact,Uttiramerur,Kanchipuram,Tamil Nadu,Chennai Circle,CHETN092.JPG,CHETN092,CHE_092,12.621433567000068,79.74963035900004
1450,12357,Megalithic cists and cairns,Megalithic cists and cairns,Unamanjeri,Kanchipuram,Tamil Nadu,Chennai Circle,CHETN091.JPG,CHETN091,CHE_091,12.812175254000067,80.11650306100006
1451,12358,Chennaraya Perumal Temple with Adjacent lands,Chennaraya Perumal Temple with Adjacent lands,Adiyamankottai,Dharmapuri,Tamil Nadu,Chennai Circle,CHETN178.JPG,CHETN178,CHE_178,12.074776390000068,78.11891327400008
1452,12359,Megalithic cists and cairns,Megalithic cists and cairns,Vaiyavur,Kanchipuram,Tamil Nadu,Chennai Circle,CHETN095.JPG,CHETN095,CHE_095,12.598903961000076,79.89281667900008
1453,12360,Megalithic cists and cairns with stone circles,Megalithic cists and cairns with stone circles,Vedanarayanapuram,Kanchipuram,Tamil Nadu,Chennai Circle,CHETN097.JPG,CHETN097B,CHE_097B,12.654726566000022,79.96098657400006
1454,12361,Megalithic cists and cairns with stone circles,Megalithic cists and cairns with stone circles,Vedanarayanapuram,Kanchipuram,Tamil Nadu,Chennai Circle,CHETN097.JPG,CHETN097A,CHE_097A,12.657966937000026,79.96273459400004
1455,12362,Megalithic cists and cairns,Megalithic cists and cairns,Vembedu,Kanchipuram,Tamil Nadu,Chennai Circle,CHETN098.JPG,CHETN098,CHE_098,12.74396151700006,80.13552174000006
1456,12363,Megalithic cists and cairns,Megalithic cists and cairns,Virapuram,Kanchipuram,Tamil Nadu,Chennai Circle,CHETN104.JPG,CHETN104,CHE_104,12.729307651000056,79.99505927600006
1457,12364,Sri Brahmapuniswara Temple,Sri Brahmapuniswara Temple,Brahmadesam,Villupuram,Tamil Nadu,Chennai Circle,CHETN365.JPG,CHETN365,CHE_365,12.119100357000036,79.47802293800004
